sku_id,city_id,description,criticality,on_hand_qty,inventory_min,inventory_max,demand_monthly,forecast_source,shelf_life_days,order_cost_usd,holding_cost_usd,eoq_units,target_qty,max_allowed_qty,coverage_months,decision,recommended_qty,supplier_id,supplier_name,unit_price_usd,freight_cost_usd,lead_time_days,total_cost_usd,alternatives_evaluated,confidence,stockout_cost_usd,net_benefit_usd,needs_review,reason
B2B-97F20CEB,OBRE,Food Grade Grease 143,A,36,38,78,6.74,modelo+estadistico,180,72.83,7.5,40,78,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.32,0.0,0.0,1,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 0 units would be consumed, and the smallest minimum order quantity is 7"
B2B-98525FFC,OBRE,Timing Belt 78,A,5,12,29,2.86,modelo+estadistico,1095,72.83,19.0,17,29,24,8.4,COMPRAR,24,SUP-LOC-02,Servicios Yaqui,80.56,26.0,7.0,1959.44,3,0.47,23091.04,21131.6,1,"5 units left against a minimum of 12. With a forecast demand of 2.9 per month, the economic order quantity of 17 units brings stock up to 29, about 8.4 months of consumption. Servicios Yaqui was chosen on lowest total cost among 3 offers that serve OBRE. Low confidence in the forecast: needs human validation"
B2B-991396CB,NAVA,Air Filter Cartridge 142,A,8,16,36,3.73,modelo+estadistico,365,43.5,10.25,20,36,28,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 1238.88 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-991396CB,OBRE,Air Filter Cartridge 142,A,6,14,30,2.75,modelo+estadistico,365,40.5,10.25,16,30,20,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.5,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 895.20 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-99261BEA,OBRE,Poly-V Belt 11,C,1,1,5,0.78,modelo+estadistico,1095,40.5,23.25,4,5,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.68,107.2,107.2,0,Stock is above the operating minimum: no replenishment needed
B2B-9963EA1D,NAVA,Deep Groove Ball Bearing 151,C,1,2,8,1.16,modelo+estadistico,1825,47.33,31.375,6,8,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.87,171.63,171.63,0,Replenishing costs more than the stockout it prevents. Replenishing costs 953.21 USD and the stockout it prevents is valued at 171.63 USD on a criticality C part
B2B-99830607,NAVA,Pressure Transmitter 194,C,2,1,3,0.46,modelo+estadistico,1825,102.5,143.0,2,3,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.52,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-9A08B6C0,NAVA,Filter Candle 19,A,3,3,11,1.4,modelo+estadistico,365,47.33,10.0,8,11,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,1.0,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-9A08B6C0,OBRE,Filter Candle 19,A,65,19,43,4.16,modelo+estadistico,365,72.83,10.0,24,43,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.34,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-9A0F3D8D,NAVA,Flange Gasket 92,C,3,3,17,2.4,modelo+estadistico,730,43.5,2.5,14,17,14,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.62,208.68,208.68,0,Stock is above the operating minimum: no replenishment needed
B2B-9A0F3D8D,OBRE,Flange Gasket 92,C,1,2,13,1.86,modelo+estadistico,730,40.5,2.5,11,13,12,10.8,REVISAR,20,SUP-LOC-02,Servicios Yaqui,10.6,26.0,7.0,238.0,2,0.78,211.08,-26.92,1,The minimum order quantity at Servicios Yaqui is 20 units and the allowed maximum is 12. Buying the minimum costs 238.00 USD and leaves 10.8 months of stock: the buyer has to decide
B2B-9A6CC1FC,NAVA,Retaining Ring 14,A,56,50,105,9.26,modelo+estadistico,3650,47.33,0.75,55,105,49,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.7,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-9A6CC1FC,OBRE,Retaining Ring 14,A,69,69,143,12.39,modelo+estadistico,3650,72.83,0.75,74,143,74,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-9AC055C3,NAVA,Shaft Seal 108,B,1,3,9,1.16,modelo+estadistico,730,47.33,5.0,6,9,8,8.6,REVISAR,10,SUP-LOC-01,Suministros Coahuila,21.2,22.0,6.0,234.0,3,0.78,2746.06,2512.06,1,The minimum order quantity at Suministros Coahuila is 10 units and the allowed maximum is 8. Buying the minimum costs 234.00 USD and leaves 8.6 months of stock: the buyer has to decide
B2B-9AC055C3,OBRE,Shaft Seal 108,B,3,4,13,1.55,modelo+estadistico,730,72.83,5.0,9,13,10,6.5,COMPRAR,10,SUP-LOC-02,Servicios Yaqui,21.2,26.0,7.0,238.0,3,0.69,381.49,143.49,0,"3 units left against a minimum of 4. With a forecast demand of 1.6 per month, the economic order quantity of 9 units brings stock up to 13, about 6.5 months of consumption. Servicios Yaqui was chosen on lowest total cost among 3 offers that serve OBRE"
B2B-9B9337C3,NAVA,Retaining Ring 112,C,13,7,43,6.02,modelo+estadistico,3650,43.5,0.75,36,43,30,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.61,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-9B9337C3,OBRE,Retaining Ring 112,C,3,6,31,4.22,modelo+estadistico,3650,40.5,0.75,25,31,28,15.9,REVISAR,67,SUP-LOC-02,Servicios Yaqui,3.18,26.0,7.0,239.06,2,1.0,246.33,7.27,1,The minimum order quantity at Servicios Yaqui is 67 units and the allowed maximum is 28. Buying the minimum costs 239.06 USD and leaves 15.9 months of stock: the buyer has to decide
B2B-9C1DB346,OBRE,Photoelectric Sensor 156,B,1,1,2,0.19,modelo+estadistico,1825,84.17,188.25,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.73,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-9C29DA60,NAVA,Deep Groove Ball Bearing 142,B,1,1,3,0.46,modelo+estadistico,1825,75.67,41.5,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.7,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-9C29DA60,OBRE,Deep Groove Ball Bearing 142,B,1,2,6,0.72,modelo+estadistico,1825,84.17,41.5,4,6,5,6.9,APLAZADO,5,SUP-LOC-01,Suministros Coahuila,175.96,55.0,10.0,934.8,3,0.78,1423.65,488.85,1,Does not fit in the discretionary budget of this run. It needs 934.80 USD and the 40000.00 USD of the run go further on other parts once production continuity is covered. Deferring it exposes a stockout valued at 1423.65 USD
B2B-9CA2E5E7,OBRE,Frequency Inverter 36,C,0,1,2,0.29,modelo+estadistico,1825,84.17,300.75,1,2,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.76,62.93,62.93,0,Replenishing costs more than the stockout it prevents. Replenishing costs 2605.36 USD and the stockout it prevents is valued at 62.93 USD on a criticality C part
B2B-9DA4CF38,NAVA,Universal Joint 111,C,1,1,3,0.49,modelo+estadistico,2555,75.67,82.625,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.7,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-9DAE58CC,NAVA,Frequency Inverter 24,C,1,1,3,0.35,modelo+estadistico,1825,352.5,1086.5,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.6,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-9DEC2B19,NAVA,Proximity Sensor 123,C,1,1,2,0.18,modelo+estadistico,1825,102.5,183.75,1,2,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-9DEC2B19,OBRE,Proximity Sensor 123,C,1,1,1,0.15,modelo+estadistico,1825,98.75,183.75,0,1,0,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-9DF022FB,NAVA,Threaded Rod 168,C,14,45,208,27.31,modelo+estadistico,3650,43.5,0.25,163,208,194,7.1,APLAZADO,194,SUP-LOC-01,Suministros Coahuila,1.06,22.0,6.0,227.64,2,0.96,250.0,22.36,1,Does not fit in the discretionary budget of this run. It needs 227.64 USD and the 40000.00 USD of the run go further on other parts once production continuity is covered. Deferring it exposes a stockout valued at 250.00 USD
B2B-9E09F572,NAVA,Socket Head Screw 161,C,15,10,69,9.84,modelo+estadistico,3650,43.5,0.75,59,69,54,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.66,247.68,247.68,0,Stock is above the operating minimum: no replenishment needed
B2B-9E1A325C,NAVA,Breather Filter 135,A,2,6,12,1.08,modelo+estadistico,365,47.33,11.0,6,12,8,7.4,COMPRAR,8,SUP-LOC-01,Suministros Coahuila,46.64,22.0,6.0,395.12,3,0.78,6647.39,6252.27,0,"2 units left against a minimum of 6. With a forecast demand of 1.1 per month, the economic order quantity of 6 units brings stock up to 12, about 7.4 months of consumption. Suministros Coahuila was chosen on lowest total cost among 3 offers that serve NAVA"
B2B-9E1A325C,OBRE,Breather Filter 135,A,11,14,29,2.64,modelo+estadistico,365,72.83,11.0,15,29,14,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.69,0.0,0.0,0,Replenishing costs more than the stockout it prevents. Replenishing costs 678.96 USD and the stockout it prevents is valued at 0.00 USD on a criticality A part
B2B-9E5D3DD5,NAVA,Lubrication Nipple 142,C,3,2,11,1.6,modelo+estadistico,180,47.33,6.0,9,11,4,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.62,45.32,45.32,0,Stock is above the operating minimum: no replenishment needed
B2B-A02652A2,OBRE,Breather Filter 152,C,3,3,15,2.09,modelo+estadistico,365,72.83,9.75,12,15,12,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.59,173.19,173.19,0,Stock is above the operating minimum: no replenishment needed
B2B-A0AD4AE0,OBRE,Stud Assembly 189,B,24,26,77,8.51,modelo+estadistico,3650,40.5,0.25,51,77,53,11.8,REVISAR,100,SUP-LOC-02,Servicios Yaqui,1.06,26.0,7.0,132.0,2,0.63,0.0,-132.0,1,The minimum order quantity at Servicios Yaqui is 100 units and the allowed maximum is 53. Buying the minimum costs 132.00 USD and leaves 11.8 months of stock: the buyer has to decide
B2B-A1164735,NAVA,Shaft Collar Assembly 74,A,7,1,3,0.38,modelo+estadistico,2555,75.67,72.5,2,3,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.66,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-A1164735,OBRE,Shaft Collar Assembly 74,A,33,7,16,2.88,modelo+estadistico,2555,84.17,72.5,9,16,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-A1771D60,NAVA,Lock Washer Set 194,C,30,11,73,10.42,modelo+estadistico,3650,43.5,0.75,62,73,43,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.63,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-A1771D60,OBRE,Lock Washer Set 194,C,6,5,29,4.06,modelo+estadistico,3650,40.5,0.75,24,29,23,0.0,NO_COMPRAR,0,,,,,,0.0,2,1.0,220.01,220.01,0,Stock is above the operating minimum: no replenishment needed
B2B-A183F90A,NAVA,Temperature Probe 27,C,5,1,6,0.98,modelo+estadistico,1825,102.5,145.75,5,6,1,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.47,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-A1891E35,NAVA,Pillow Block Unit 151,A,32,14,23,2.32,modelo+estadistico,1825,75.67,62.0,9,23,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-A1891E35,OBRE,Pillow Block Unit 151,A,46,23,36,4.42,modelo+estadistico,1825,84.17,62.0,13,36,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.34,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-A19E6FE4,NAVA,CIP Gasket EPDM 126,C,5,4,22,3.14,modelo+estadistico,730,43.5,2.5,18,22,17,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.7,180.5,180.5,0,Stock is above the operating minimum: no replenishment needed
B2B-A1BD2B47,NAVA,O-Ring NBR 153,B,2,2,11,1.6,modelo+estadistico,730,47.33,3.5,9,11,9,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.46,2795.22,2795.22,1,Stock is above the operating minimum: no replenishment needed
B2B-A1BD2B47,OBRE,O-Ring NBR 153,B,1,8,25,2.88,modelo+estadistico,730,72.83,3.5,17,25,24,8.3,COMPRAR,24,SUP-LOC-02,Servicios Yaqui,14.84,26.0,7.0,382.16,3,0.91,3775.46,3393.3,0,"1 units left against a minimum of 8. With a forecast demand of 2.9 per month, the economic order quantity of 17 units brings stock up to 25, about 8.3 months of consumption. Servicios Yaqui was chosen on lowest total cost among 3 offers that serve OBRE"
B2B-A1F519CF,NAVA,Flat Belt 138,C,3,4,17,2.57,modelo+estadistico,1095,47.33,19.75,13,17,14,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.43,220.58,220.58,1,Replenishing costs more than the stockout it prevents. Replenishing costs 1194.36 USD and the stockout it prevents is valued at 220.58 USD on a criticality C part
B2B-A2369CBF,OBRE,Universal Joint 95,B,1,1,3,0.43,modelo+estadistico,2555,84.17,99.5,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.73,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-A242DD80,OBRE,Gear Oil 55,C,2,2,10,1.4,modelo+estadistico,180,40.5,6.0,8,10,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.78,137.65,137.65,0,Stock is above the operating minimum: no replenishment needed
B2B-A2E66521,NAVA,Temperature Probe 53,C,2,2,6,1.02,modelo+estadistico,1825,102.5,199.75,4,6,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.46,9.83,9.83,1,Stock is above the operating minimum: no replenishment needed
B2B-A40B0146,NAVA,Poly-V Belt 145,C,2,2,12,1.87,modelo+estadistico,1095,47.33,23.25,10,12,10,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.48,206.11,206.11,1,Stock is above the operating minimum: no replenishment needed
B2B-A4409334,NAVA,Flange Gasket 74,B,25,11,34,3.94,modelo+estadistico,730,47.33,3.5,23,34,9,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-A4409334,OBRE,Flange Gasket 74,B,3,4,17,2.28,modelo+estadistico,730,72.83,3.5,13,17,14,6.1,COMPRAR,14,SUP-LOC-02,Servicios Yaqui,14.84,26.0,7.0,233.76,3,0.78,3159.69,2925.93,0,"3 units left against a minimum of 4. With a forecast demand of 2.3 per month, the economic order quantity of 13 units brings stock up to 17, about 6.1 months of consumption. Servicios Yaqui was chosen on lowest total cost among 3 offers that serve OBRE"
B2B-A47647F7,NAVA,Cylindrical Roller Bearing 130,C,1,1,3,0.41,modelo+estadistico,1825,47.33,31.0,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,1.0,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-A47647F7,OBRE,Cylindrical Roller Bearing 130,C,1,1,6,0.91,modelo+estadistico,1825,72.83,31.0,5,6,5,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.54,139.88,139.88,0,Stock is above the operating minimum: no replenishment needed
B2B-A4A247AE,NAVA,Socket Head Screw 26,C,12,14,79,10.96,modelo+estadistico,3650,47.33,1.75,65,79,67,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.45,249.99,249.99,1,Replenishing costs more than the stockout it prevents. Replenishing costs 519.14 USD and the stockout it prevents is valued at 249.99 USD on a criticality C part
B2B-A4A247AE,OBRE,Socket Head Screw 26,C,2,7,35,4.72,modelo+estadistico,3650,72.83,1.75,28,35,33,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.51,247.77,247.77,0,Replenishing costs more than the stockout it prevents. Replenishing costs 270.86 USD and the stockout it prevents is valued at 247.77 USD on a criticality C part
B2B-A4F0282D,NAVA,Lock Washer Set 23,C,3,4,26,3.69,modelo+estadistico,3650,47.33,0.75,22,26,23,18.2,REVISAR,67,SUP-LOC-01,Suministros Coahuila,3.18,22.0,6.0,235.06,3,0.78,243.76,8.7,1,The minimum order quantity at Suministros Coahuila is 67 units and the allowed maximum is 23. Buying the minimum costs 235.06 USD and leaves 18.2 months of stock: the buyer has to decide
B2B-A4F0282D,OBRE,Lock Washer Set 23,C,2,7,44,6.26,modelo+estadistico,3650,72.83,0.75,37,44,42,10.7,REVISAR,67,SUP-LOC-02,Servicios Yaqui,3.18,26.0,7.0,239.06,3,0.51,249.52,10.46,1,The minimum order quantity at Servicios Yaqui is 67 units and the allowed maximum is 42. Buying the minimum costs 239.06 USD and leaves 10.7 months of stock: the buyer has to decide
B2B-A4F6EB56,OBRE,Frequency Inverter 65,C,2,1,2,0.26,modelo+estadistico,1825,265.83,476.0,1,2,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.54,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-A510C45D,OBRE,Socket Head Screw 25,B,10,22,71,8.22,modelo+estadistico,3650,72.83,0.75,49,71,61,8.2,REVISAR,67,SUP-LOC-02,Servicios Yaqui,3.18,26.0,7.0,239.06,3,0.45,3993.61,3754.55,1,The minimum order quantity at Servicios Yaqui is 67 units and the allowed maximum is 61. Buying the minimum costs 239.06 USD and leaves 8.2 months of stock: the buyer has to decide
B2B-A5A72869,NAVA,V-Belt 129,C,2,3,15,2.0,modelo+estadistico,1095,43.5,15.75,12,15,13,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.47,216.17,216.17,1,Replenishing costs more than the stockout it prevents. Replenishing costs 890.14 USD and the stockout it prevents is valued at 216.17 USD on a criticality C part
B2B-A5A72869,OBRE,V-Belt 129,C,1,2,10,1.48,modelo+estadistico,1095,40.5,15.75,8,10,9,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.59,193.09,193.09,0,Replenishing costs more than the stockout it prevents. Replenishing costs 627.02 USD and the stockout it prevents is valued at 193.09 USD on a criticality C part
B2B-A60492A0,OBRE,Cylindrical Roller Bearing 94,C,1,1,4,0.6,modelo+estadistico,1825,40.5,27.25,3,4,3,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.38,45.32,45.32,1,Stock is above the operating minimum: no replenishment needed
B2B-A65E4379,NAVA,Gear Oil 128,A,2,5,11,1.13,modelo+estadistico,180,47.33,7.75,6,11,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.91,10299.21,10299.21,0,"Shelf life does not allow consuming even the minimum order quantity. With a shelf life of 180 days only 3 units would be consumed, and the smallest minimum order quantity is 6"
B2B-A65E4379,OBRE,Gear Oil 128,A,40,35,72,6.26,modelo+estadistico,180,72.83,7.75,37,72,0,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-A6D4F45E,NAVA,O-Ring NBR 174,C,6,6,37,5.28,modelo+estadistico,730,47.33,3.75,31,37,31,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.44,247.38,247.38,1,Stock is above the operating minimum: no replenishment needed
B2B-A73D7FEB,NAVA,Lock Washer Set 197,C,7,5,32,4.6,modelo+estadistico,3650,47.33,1.75,27,32,25,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.74,222.31,222.31,0,Stock is above the operating minimum: no replenishment needed
B2B-A76731E7,NAVA,CIP Gasket EPDM 71,C,15,4,22,3.12,modelo+estadistico,730,47.33,3.5,18,22,7,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.48,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-A76731E7,OBRE,CIP Gasket EPDM 71,C,4,3,20,2.86,modelo+estadistico,730,72.83,3.5,17,20,16,0.0,NO_COMPRAR,0,,,,,,0.0,3,1.0,205.23,205.23,0,Stock is above the operating minimum: no replenishment needed
B2B-A792FC97,NAVA,Tapered Roller Bearing 132,B,1,4,10,1.17,modelo+estadistico,1825,75.67,59.75,6,10,9,7.7,APLAZADO,9,SUP-LOC-01,Suministros Coahuila,253.34,22.0,6.0,2302.06,3,0.49,2758.53,456.47,1,Does not fit in the discretionary budget of this run. It needs 2302.06 USD and the 40000.00 USD of the run go further on other parts once production continuity is covered. Deferring it exposes a stockout valued at 2758.53 USD
B2B-A792FC97,OBRE,Tapered Roller Bearing 132,B,3,2,6,0.76,modelo+estadistico,1825,84.17,59.75,4,6,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.86,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-A86A108A,NAVA,Flow Meter 66,A,5,3,6,0.53,modelo+estadistico,1825,75.67,171.625,3,6,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.45,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-A86A108A,OBRE,Flow Meter 66,A,8,5,9,1.12,modelo+estadistico,1825,84.17,171.625,4,9,1,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.59,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-A88F4AE3,NAVA,Grease Cartridge 187,C,1,3,17,2.46,modelo+estadistico,180,47.33,6.0,14,17,10,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.64,228.64,228.64,0,Replenishing costs more than the stockout it prevents. Replenishing costs 276.40 USD and the stockout it prevents is valued at 228.64 USD on a criticality C part
B2B-A88F4AE3,OBRE,Grease Cartridge 187,C,2,3,16,2.17,modelo+estadistico,180,72.83,6.0,13,16,8,0.0,NO_COMPRAR,0,,,,,,0.0,3,1.0,221.46,221.46,0,Replenishing costs more than the stockout it prevents. Replenishing costs 229.52 USD and the stockout it prevents is valued at 221.46 USD on a criticality C part
B2B-A940BFC2,NAVA,Membrane Filter 54,C,1,3,16,2.21,modelo+estadistico,365,43.5,10.625,13,16,15,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.63,222.57,222.57,0,Replenishing costs more than the stockout it prevents. Replenishing costs 697.75 USD and the stockout it prevents is valued at 222.57 USD on a criticality C part
B2B-A95ACA52,OBRE,Torque Limiter 170,A,10,7,13,1.22,modelo+estadistico,2555,84.17,87.75,6,13,3,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.49,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-A9850200,NAVA,Filter Candle 64,C,2,2,8,1.11,modelo+estadistico,365,43.5,11.0,6,8,6,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.76,49.4,49.4,0,Stock is above the operating minimum: no replenishment needed
B2B-A9869AA6,NAVA,Shaft Seal 107,C,15,4,26,3.7,modelo+estadistico,730,47.33,3.5,22,26,11,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.4,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-A9B16443,OBRE,Flexible Coupling 56,B,1,1,3,0.43,modelo+estadistico,2555,84.17,87.0,2,3,2,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.53,0.0,0.0,0,Stock is above the operating minimum: no replenishment needed
B2B-A9BF0745,NAVA,Rotary Seal Kit 143,C,2,3,20,2.84,modelo+estadistico,730,47.33,5.25,17,20,18,0.0,NO_COMPRAR,0,,,,,,0.0,3,0.65,235.39,235.39,0,Replenishing costs more than the stockout it prevents. Replenishing costs 422.68 USD and the stockout it prevents is valued at 235.39 USD on a criticality C part
B2B-AA15E288,OBRE,Membrane Filter 73,C,1,2,9,1.18,modelo+estadistico,365,40.5,12.0,7,9,8,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.45,173.18,173.18,1,Replenishing costs more than the stockout it prevents. Replenishing costs 433.04 USD and the stockout it prevents is valued at 173.18 USD on a criticality C part
B2B-AAD559DC,NAVA,Gear Coupling 48,B,1,3,8,0.99,modelo+estadistico,2555,102.5,79.75,5,8,7,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.91,2498.91,2498.91,0,Replenishing costs more than the stockout it prevents. Replenishing costs 2555.96 USD and the stockout it prevents is valued at 2498.91 USD on a criticality B part
B2B-AAD559DC,OBRE,Gear Coupling 48,B,5,3,9,1.01,modelo+estadistico,2555,98.75,79.75,6,9,4,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.47,0.0,0.0,1,Stock is above the operating minimum: no replenishment needed
B2B-AAE7B3D1,NAVA,Timing Belt 78,C,1,2,12,1.73,modelo+estadistico,1095,43.5,17.5,10,12,11,0.0,NO_COMPRAR,0,,,,,,0.0,2,0.74,205.68,205.68,0,Replenishing costs more than the stockout it prevents. Replenishing costs 838.20 USD and the stockout it prevents is valued at 205.68 USD on a criticality C part
