offer_id,supplier_id,sku_id,unit_price_usd,moq,capacity_per_month,currency
SUP-LOC-01_B2B-B738B2E0,SUP-LOC-01,B2B-B738B2E0,6.36,33,237,USD
SUP-LOC-02_B2B-B738B2E0,SUP-LOC-02,B2B-B738B2E0,6.36,33,237,USD
SUP-NAT-01_B2B-B738B2E0,SUP-NAT-01,B2B-B738B2E0,6.72,33,237,USD
SUP-NAT-01_B2B-B7987DAC,SUP-NAT-01,B2B-B7987DAC,263.76,1,54,USD
SUP-NAT-02_B2B-B7987DAC,SUP-NAT-02,B2B-B7987DAC,263.76,1,54,USD
SUP-LOC-01_B2B-B7AB7618,SUP-LOC-01,B2B-B7AB7618,20.14,11,504,USD
SUP-LOC-02_B2B-B7AB7618,SUP-LOC-02,B2B-B7AB7618,20.14,11,504,USD
SUP-NAT-01_B2B-B7AB7618,SUP-NAT-01,B2B-B7AB7618,21.28,11,504,USD
SUP-OEM-01_B2B-B82A13D9,SUP-OEM-01,B2B-B82A13D9,7044.28,1,12,USD
SUP-OEM-02_B2B-B82A13D9,SUP-OEM-02,B2B-B82A13D9,7044.28,1,12,USD
SUP-LOC-01_B2B-B848358A,SUP-LOC-01,B2B-B848358A,57.24,4,75,USD
SUP-LOC-02_B2B-B848358A,SUP-LOC-02,B2B-B848358A,57.24,4,75,USD
SUP-LOC-01_B2B-B8F5DE4E,SUP-LOC-01,B2B-B8F5DE4E,86.92,2,207,USD
SUP-LOC-02_B2B-B8F5DE4E,SUP-LOC-02,B2B-B8F5DE4E,86.92,2,207,USD
SUP-NAT-01_B2B-B92EA564,SUP-NAT-01,B2B-B92EA564,1588.72,1,21,USD
SUP-NAT-02_B2B-B92EA564,SUP-NAT-02,B2B-B92EA564,1588.72,1,21,USD
SUP-LOC-01_B2B-B9FB4AD0,SUP-LOC-01,B2B-B9FB4AD0,98.58,2,69,USD
SUP-LOC-02_B2B-B9FB4AD0,SUP-LOC-02,B2B-B9FB4AD0,98.58,2,69,USD
SUP-LOC-01_B2B-BA01F8C1,SUP-LOC-01,B2B-BA01F8C1,6.36,33,1143,USD
SUP-LOC-02_B2B-BA01F8C1,SUP-LOC-02,B2B-BA01F8C1,6.36,33,1143,USD
SUP-NAT-01_B2B-BA01F8C1,SUP-NAT-01,B2B-BA01F8C1,6.72,33,1143,USD
SUP-LOC-01_B2B-BA5B29E9,SUP-LOC-01,B2B-BA5B29E9,58.3,4,102,USD
SUP-LOC-02_B2B-BA5B29E9,SUP-LOC-02,B2B-BA5B29E9,58.3,4,102,USD
SUP-NAT-01_B2B-BA5B29E9,SUP-NAT-01,B2B-BA5B29E9,61.6,4,102,USD
SUP-LOC-01_B2B-BA66F70D,SUP-LOC-01,B2B-BA66F70D,510.39,1,138,USD
SUP-NAT-01_B2B-BA66F70D,SUP-NAT-01,B2B-BA66F70D,539.28,1,138,USD
SUP-NAT-02_B2B-BA66F70D,SUP-NAT-02,B2B-BA66F70D,539.28,1,138,USD
SUP-LOC-01_B2B-BB407E80,SUP-LOC-01,B2B-BB407E80,1.06,100,591,USD
SUP-LOC-02_B2B-BB407E80,SUP-LOC-02,B2B-BB407E80,1.06,100,591,USD
SUP-NAT-01_B2B-BB407E80,SUP-NAT-01,B2B-BB407E80,1.12,100,591,USD
SUP-LOC-01_B2B-BB48D113,SUP-LOC-01,B2B-BB48D113,537.42,1,48,USD
SUP-NAT-01_B2B-BB48D113,SUP-NAT-01,B2B-BB48D113,567.84,1,48,USD
SUP-NAT-02_B2B-BB48D113,SUP-NAT-02,B2B-BB48D113,567.84,1,48,USD
SUP-NAT-01_B2B-BBAD61DA,SUP-NAT-01,B2B-BBAD61DA,1386.56,1,33,USD
SUP-NAT-02_B2B-BBAD61DA,SUP-NAT-02,B2B-BBAD61DA,1386.56,1,33,USD
SUP-NAT-01_B2B-BBCE2C7F,SUP-NAT-01,B2B-BBCE2C7F,190.4,1,45,USD
SUP-NAT-02_B2B-BBCE2C7F,SUP-NAT-02,B2B-BBCE2C7F,190.4,1,45,USD
SUP-LOC-01_B2B-BC0261A0,SUP-LOC-01,B2B-BC0261A0,13.78,15,174,USD
SUP-LOC-02_B2B-BC0261A0,SUP-LOC-02,B2B-BC0261A0,13.78,15,174,USD
SUP-NAT-01_B2B-BC0261A0,SUP-NAT-01,B2B-BC0261A0,14.56,15,174,USD
SUP-LOC-01_B2B-BC1381D6,SUP-LOC-01,B2B-BC1381D6,143.1,1,42,USD
SUP-LOC-02_B2B-BC1381D6,SUP-LOC-02,B2B-BC1381D6,143.1,1,42,USD
SUP-NAT-01_B2B-BC1381D6,SUP-NAT-01,B2B-BC1381D6,151.2,1,42,USD
SUP-LOC-01_B2B-BCACDBC5,SUP-LOC-01,B2B-BCACDBC5,539.01,1,21,USD
SUP-NAT-01_B2B-BCACDBC5,SUP-NAT-01,B2B-BCACDBC5,569.52,1,21,USD
SUP-NAT-02_B2B-BCACDBC5,SUP-NAT-02,B2B-BCACDBC5,569.52,1,21,USD
SUP-LOC-01_B2B-BCDBA1AB,SUP-LOC-01,B2B-BCDBA1AB,10.6,20,216,USD
SUP-LOC-02_B2B-BCDBA1AB,SUP-LOC-02,B2B-BCDBA1AB,10.6,20,216,USD
SUP-NAT-01_B2B-BCDBA1AB,SUP-NAT-01,B2B-BCDBA1AB,11.2,20,216,USD
SUP-NAT-01_B2B-BDAF4359,SUP-NAT-01,B2B-BDAF4359,402.08,1,30,USD
SUP-NAT-02_B2B-BDAF4359,SUP-NAT-02,B2B-BDAF4359,402.08,1,30,USD
SUP-LOC-01_B2B-BDE7E450,SUP-LOC-01,B2B-BDE7E450,2.12,100,468,USD
SUP-LOC-02_B2B-BDE7E450,SUP-LOC-02,B2B-BDE7E450,2.12,100,468,USD
SUP-LOC-01_B2B-BE2F9443,SUP-LOC-01,B2B-BE2F9443,24.38,9,138,USD
SUP-LOC-02_B2B-BE2F9443,SUP-LOC-02,B2B-BE2F9443,24.38,9,138,USD
SUP-NAT-01_B2B-BE2F9443,SUP-NAT-01,B2B-BE2F9443,25.76,9,138,USD
SUP-LOC-01_B2B-BE792D40,SUP-LOC-01,B2B-BE792D40,31.8,7,3219,USD
SUP-LOC-02_B2B-BE792D40,SUP-LOC-02,B2B-BE792D40,31.8,7,3219,USD
SUP-LOC-01_B2B-BEC819FE,SUP-LOC-01,B2B-BEC819FE,54.06,4,219,USD
SUP-LOC-02_B2B-BEC819FE,SUP-LOC-02,B2B-BEC819FE,54.06,4,219,USD
SUP-NAT-01_B2B-BEC819FE,SUP-NAT-01,B2B-BEC819FE,57.12,4,219,USD
SUP-NAT-01_B2B-BF2861EE,SUP-NAT-01,B2B-BF2861EE,626.64,1,45,USD
SUP-NAT-02_B2B-BF2861EE,SUP-NAT-02,B2B-BF2861EE,626.64,1,45,USD
SUP-LOC-01_B2B-BF309321,SUP-LOC-01,B2B-BF309321,1200.98,1,15,USD
SUP-NAT-01_B2B-BF309321,SUP-NAT-01,B2B-BF309321,1268.96,1,15,USD
SUP-NAT-02_B2B-BF309321,SUP-NAT-02,B2B-BF309321,1268.96,1,15,USD
SUP-LOC-01_B2B-BF74C68C,SUP-LOC-01,B2B-BF74C68C,124.02,2,60,USD
SUP-LOC-02_B2B-BF74C68C,SUP-LOC-02,B2B-BF74C68C,124.02,2,60,USD
SUP-NAT-01_B2B-BF74C68C,SUP-NAT-01,B2B-BF74C68C,131.04,2,60,USD
SUP-LOC-01_B2B-BFD50E3B,SUP-LOC-01,B2B-BFD50E3B,24.38,9,102,USD
SUP-LOC-02_B2B-BFD50E3B,SUP-LOC-02,B2B-BFD50E3B,24.38,9,102,USD
SUP-LOC-01_B2B-C087677A,SUP-LOC-01,B2B-C087677A,14.84,14,1545,USD
SUP-LOC-02_B2B-C087677A,SUP-LOC-02,B2B-C087677A,14.84,14,1545,USD
SUP-NAT-01_B2B-C087677A,SUP-NAT-01,B2B-C087677A,15.68,14,1545,USD
SUP-LOC-01_B2B-C0CD5AFD,SUP-LOC-01,B2B-C0CD5AFD,26.5,8,144,USD
SUP-LOC-02_B2B-C0CD5AFD,SUP-LOC-02,B2B-C0CD5AFD,26.5,8,144,USD
SUP-LOC-01_B2B-C123CBE9,SUP-LOC-01,B2B-C123CBE9,16.96,12,216,USD
SUP-LOC-02_B2B-C123CBE9,SUP-LOC-02,B2B-C123CBE9,16.96,12,216,USD
SUP-LOC-01_B2B-C1A1C250,SUP-LOC-01,B2B-C1A1C250,400.68,1,111,USD
SUP-NAT-01_B2B-C1A1C250,SUP-NAT-01,B2B-C1A1C250,423.36,1,111,USD
SUP-NAT-02_B2B-C1A1C250,SUP-NAT-02,B2B-C1A1C250,423.36,1,111,USD
SUP-LOC-01_B2B-C229F0B7,SUP-LOC-01,B2B-C229F0B7,8.48,25,240,USD
SUP-LOC-02_B2B-C229F0B7,SUP-LOC-02,B2B-C229F0B7,8.48,25,240,USD
SUP-NAT-01_B2B-C229F0B7,SUP-NAT-01,B2B-C229F0B7,8.96,25,240,USD
SUP-LOC-01_B2B-C25C5DBD,SUP-LOC-01,B2B-C25C5DBD,9.54,22,225,USD
SUP-LOC-02_B2B-C25C5DBD,SUP-LOC-02,B2B-C25C5DBD,9.54,22,225,USD
SUP-NAT-01_B2B-C25C5DBD,SUP-NAT-01,B2B-C25C5DBD,10.08,22,225,USD
SUP-LOC-01_B2B-C2A87BCC,SUP-LOC-01,B2B-C2A87BCC,143.1,1,24,USD
SUP-LOC-02_B2B-C2A87BCC,SUP-LOC-02,B2B-C2A87BCC,143.1,1,24,USD
SUP-NAT-01_B2B-C2A87BCC,SUP-NAT-01,B2B-C2A87BCC,151.2,1,24,USD
SUP-LOC-01_B2B-C2B5A6EF,SUP-LOC-01,B2B-C2B5A6EF,66.78,3,141,USD
SUP-LOC-02_B2B-C2B5A6EF,SUP-LOC-02,B2B-C2B5A6EF,66.78,3,141,USD
SUP-LOC-01_B2B-C2F95134,SUP-LOC-01,B2B-C2F95134,25.97,8,93,USD
SUP-LOC-02_B2B-C2F95134,SUP-LOC-02,B2B-C2F95134,25.97,8,93,USD
SUP-LOC-01_B2B-C32DA82E,SUP-LOC-01,B2B-C32DA82E,206.17,1,78,USD
SUP-NAT-01_B2B-C32DA82E,SUP-NAT-01,B2B-C32DA82E,217.84,1,78,USD
SUP-NAT-02_B2B-C32DA82E,SUP-NAT-02,B2B-C32DA82E,217.84,1,78,USD
SUP-LOC-01_B2B-C35A6370,SUP-LOC-01,B2B-C35A6370,19.08,11,225,USD
SUP-LOC-02_B2B-C35A6370,SUP-LOC-02,B2B-C35A6370,19.08,11,225,USD
SUP-LOC-01_B2B-C35B05E3,SUP-LOC-01,B2B-C35B05E3,1421.46,1,24,USD
SUP-NAT-01_B2B-C35B05E3,SUP-NAT-01,B2B-C35B05E3,1501.92,1,24,USD
SUP-NAT-02_B2B-C35B05E3,SUP-NAT-02,B2B-C35B05E3,1501.92,1,24,USD
SUP-NAT-01_B2B-C35DDECF,SUP-NAT-01,B2B-C35DDECF,450.24,1,33,USD
SUP-NAT-02_B2B-C35DDECF,SUP-NAT-02,B2B-C35DDECF,450.24,1,33,USD
SUP-LOC-01_B2B-C376292F,SUP-LOC-01,B2B-C376292F,42.4,5,207,USD
SUP-LOC-02_B2B-C376292F,SUP-LOC-02,B2B-C376292F,42.4,5,207,USD
SUP-LOC-01_B2B-C3FB635C,SUP-LOC-01,B2B-C3FB635C,1.06,100,657,USD
SUP-LOC-02_B2B-C3FB635C,SUP-LOC-02,B2B-C3FB635C,1.06,100,657,USD
SUP-NAT-01_B2B-C3FB635C,SUP-NAT-01,B2B-C3FB635C,1.12,100,657,USD
SUP-LOC-01_B2B-C41530EA,SUP-LOC-01,B2B-C41530EA,12.72,17,138,USD
SUP-LOC-02_B2B-C41530EA,SUP-LOC-02,B2B-C41530EA,12.72,17,138,USD
SUP-NAT-01_B2B-C41530EA,SUP-NAT-01,B2B-C41530EA,13.44,17,138,USD
SUP-NAT-01_B2B-C4DEFB03,SUP-NAT-01,B2B-C4DEFB03,282.24,1,51,USD
SUP-NAT-02_B2B-C4DEFB03,SUP-NAT-02,B2B-C4DEFB03,282.24,1,51,USD
SUP-NAT-01_B2B-C4F60C29,SUP-NAT-01,B2B-C4F60C29,2405.76,1,15,USD
SUP-OEM-01_B2B-C4F60C29,SUP-OEM-01,B2B-C4F60C29,2620.56,1,15,USD
SUP-OEM-02_B2B-C4F60C29,SUP-OEM-02,B2B-C4F60C29,2620.56,1,15,USD
SUP-LOC-01_B2B-C5497407,SUP-LOC-01,B2B-C5497407,30.74,7,780,USD
SUP-LOC-02_B2B-C5497407,SUP-LOC-02,B2B-C5497407,30.74,7,780,USD
SUP-NAT-01_B2B-C5497407,SUP-NAT-01,B2B-C5497407,32.48,7,780,USD
SUP-LOC-01_B2B-C58A4EA7,SUP-LOC-01,B2B-C58A4EA7,227.9,1,51,USD
SUP-NAT-01_B2B-C58A4EA7,SUP-NAT-01,B2B-C58A4EA7,240.8,1,51,USD
SUP-NAT-02_B2B-C58A4EA7,SUP-NAT-02,B2B-C58A4EA7,240.8,1,51,USD
SUP-LOC-01_B2B-C59FECA1,SUP-LOC-01,B2B-C59FECA1,61.48,3,60,USD
SUP-LOC-02_B2B-C59FECA1,SUP-LOC-02,B2B-C59FECA1,61.48,3,60,USD
SUP-NAT-01_B2B-C59FECA1,SUP-NAT-01,B2B-C59FECA1,64.96,3,60,USD
SUP-LOC-01_B2B-C5E77021,SUP-LOC-01,B2B-C5E77021,14.84,14,309,USD
SUP-LOC-02_B2B-C5E77021,SUP-LOC-02,B2B-C5E77021,14.84,14,309,USD
SUP-LOC-01_B2B-C5FD603B,SUP-LOC-01,B2B-C5FD603B,340.79,1,48,USD
SUP-NAT-01_B2B-C5FD603B,SUP-NAT-01,B2B-C5FD603B,360.08,1,48,USD
SUP-NAT-02_B2B-C5FD603B,SUP-NAT-02,B2B-C5FD603B,360.08,1,48,USD
SUP-LOC-01_B2B-C66F3CB8,SUP-LOC-01,B2B-C66F3CB8,691.12,1,126,USD
SUP-NAT-01_B2B-C66F3CB8,SUP-NAT-01,B2B-C66F3CB8,730.24,1,126,USD
SUP-NAT-02_B2B-C66F3CB8,SUP-NAT-02,B2B-C66F3CB8,730.24,1,126,USD
SUP-NAT-01_B2B-C6AE6A43,SUP-NAT-01,B2B-C6AE6A43,283.36,1,51,USD
SUP-NAT-02_B2B-C6AE6A43,SUP-NAT-02,B2B-C6AE6A43,283.36,1,51,USD
SUP-LOC-01_B2B-C6B6C3CE,SUP-LOC-01,B2B-C6B6C3CE,961.42,1,33,USD
SUP-NAT-01_B2B-C6B6C3CE,SUP-NAT-01,B2B-C6B6C3CE,1015.84,1,33,USD
SUP-NAT-02_B2B-C6B6C3CE,SUP-NAT-02,B2B-C6B6C3CE,1015.84,1,33,USD
SUP-LOC-01_B2B-C6CD455C,SUP-LOC-01,B2B-C6CD455C,33.92,6,225,USD
SUP-LOC-02_B2B-C6CD455C,SUP-LOC-02,B2B-C6CD455C,33.92,6,225,USD
SUP-NAT-01_B2B-C6CD455C,SUP-NAT-01,B2B-C6CD455C,35.84,6,225,USD
SUP-LOC-01_B2B-C6DE0B12,SUP-LOC-01,B2B-C6DE0B12,195.04,1,93,USD
SUP-NAT-01_B2B-C6DE0B12,SUP-NAT-01,B2B-C6DE0B12,206.08,1,93,USD
SUP-NAT-02_B2B-C6DE0B12,SUP-NAT-02,B2B-C6DE0B12,206.08,1,93,USD
SUP-LOC-01_B2B-C715C8A5,SUP-LOC-01,B2B-C715C8A5,59.36,4,93,USD
SUP-LOC-02_B2B-C715C8A5,SUP-LOC-02,B2B-C715C8A5,59.36,4,93,USD
SUP-LOC-01_B2B-C75D3F14,SUP-LOC-01,B2B-C75D3F14,21.2,10,303,USD
SUP-LOC-02_B2B-C75D3F14,SUP-LOC-02,B2B-C75D3F14,21.2,10,303,USD
SUP-NAT-01_B2B-C75D3F14,SUP-NAT-01,B2B-C75D3F14,22.4,10,303,USD
SUP-LOC-01_B2B-C7D79BEA,SUP-LOC-01,B2B-C7D79BEA,167.48,1,54,USD
SUP-NAT-01_B2B-C7D79BEA,SUP-NAT-01,B2B-C7D79BEA,176.96,1,54,USD
SUP-NAT-02_B2B-C7D79BEA,SUP-NAT-02,B2B-C7D79BEA,176.96,1,54,USD
SUP-NAT-01_B2B-C7E494A0,SUP-NAT-01,B2B-C7E494A0,726.32,1,33,USD
SUP-NAT-02_B2B-C7E494A0,SUP-NAT-02,B2B-C7E494A0,726.32,1,33,USD
SUP-LOC-01_B2B-C7E73682,SUP-LOC-01,B2B-C7E73682,94.34,2,375,USD
SUP-LOC-02_B2B-C7E73682,SUP-LOC-02,B2B-C7E73682,94.34,2,375,USD
SUP-LOC-01_B2B-C7F8E1D0,SUP-LOC-01,B2B-C7F8E1D0,66.78,3,45,USD
SUP-LOC-02_B2B-C7F8E1D0,SUP-LOC-02,B2B-C7F8E1D0,66.78,3,45,USD
SUP-NAT-01_B2B-C7F8E1D0,SUP-NAT-01,B2B-C7F8E1D0,70.56,3,45,USD
SUP-LOC-01_B2B-C8B37B0E,SUP-LOC-01,B2B-C8B37B0E,160.06,1,207,USD
SUP-NAT-01_B2B-C8B37B0E,SUP-NAT-01,B2B-C8B37B0E,169.12,1,207,USD
SUP-NAT-02_B2B-C8B37B0E,SUP-NAT-02,B2B-C8B37B0E,169.12,1,207,USD
SUP-LOC-01_B2B-C8F1EC72,SUP-LOC-01,B2B-C8F1EC72,7.42,29,633,USD
SUP-LOC-02_B2B-C8F1EC72,SUP-LOC-02,B2B-C8F1EC72,7.42,29,633,USD
SUP-LOC-01_B2B-C8F44B59,SUP-LOC-01,B2B-C8F44B59,69.96,3,84,USD
SUP-LOC-02_B2B-C8F44B59,SUP-LOC-02,B2B-C8F44B59,69.96,3,84,USD
SUP-LOC-01_B2B-C9219679,SUP-LOC-01,B2B-C9219679,167.48,1,45,USD
SUP-NAT-01_B2B-C9219679,SUP-NAT-01,B2B-C9219679,176.96,1,45,USD
SUP-NAT-02_B2B-C9219679,SUP-NAT-02,B2B-C9219679,176.96,1,45,USD
SUP-LOC-01_B2B-C95DCDBA,SUP-LOC-01,B2B-C95DCDBA,208.82,1,105,USD
SUP-NAT-01_B2B-C95DCDBA,SUP-NAT-01,B2B-C95DCDBA,220.64,1,105,USD
SUP-NAT-02_B2B-C95DCDBA,SUP-NAT-02,B2B-C95DCDBA,220.64,1,105,USD
SUP-LOC-01_B2B-C9C8DECD,SUP-LOC-01,B2B-C9C8DECD,764.26,1,66,USD
SUP-NAT-01_B2B-C9C8DECD,SUP-NAT-01,B2B-C9C8DECD,807.52,1,66,USD
SUP-NAT-02_B2B-C9C8DECD,SUP-NAT-02,B2B-C9C8DECD,807.52,1,66,USD
SUP-LOC-01_B2B-CA94CACA,SUP-LOC-01,B2B-CA94CACA,68.9,3,96,USD
SUP-LOC-02_B2B-CA94CACA,SUP-LOC-02,B2B-CA94CACA,68.9,3,96,USD
SUP-LOC-01_B2B-CAB8C45B,SUP-LOC-01,B2B-CAB8C45B,14.84,14,222,USD
SUP-LOC-02_B2B-CAB8C45B,SUP-LOC-02,B2B-CAB8C45B,14.84,14,222,USD
SUP-NAT-01_B2B-CAB8C45B,SUP-NAT-01,B2B-CAB8C45B,15.68,14,222,USD
SUP-LOC-01_B2B-CAD029A6,SUP-LOC-01,B2B-CAD029A6,31.8,7,174,USD
SUP-LOC-02_B2B-CAD029A6,SUP-LOC-02,B2B-CAD029A6,31.8,7,174,USD
SUP-LOC-01_B2B-CAF04013,SUP-LOC-01,B2B-CAF04013,668.86,1,42,USD
SUP-NAT-01_B2B-CAF04013,SUP-NAT-01,B2B-CAF04013,706.72,1,42,USD
SUP-NAT-02_B2B-CAF04013,SUP-NAT-02,B2B-CAF04013,706.72,1,42,USD
SUP-NAT-01_B2B-CB386429,SUP-NAT-01,B2B-CB386429,1475.04,1,21,USD
SUP-NAT-02_B2B-CB386429,SUP-NAT-02,B2B-CB386429,1475.04,1,21,USD
SUP-LOC-01_B2B-CB3F69E8,SUP-LOC-01,B2B-CB3F69E8,41.34,5,123,USD
SUP-LOC-02_B2B-CB3F69E8,SUP-LOC-02,B2B-CB3F69E8,41.34,5,123,USD
SUP-LOC-01_B2B-CB5361E8,SUP-LOC-01,B2B-CB5361E8,5.83,36,222,USD
SUP-LOC-02_B2B-CB5361E8,SUP-LOC-02,B2B-CB5361E8,5.83,36,222,USD
SUP-LOC-01_B2B-CB7A0438,SUP-LOC-01,B2B-CB7A0438,398.56,1,33,USD
SUP-NAT-01_B2B-CB7A0438,SUP-NAT-01,B2B-CB7A0438,421.12,1,33,USD
SUP-NAT-02_B2B-CB7A0438,SUP-NAT-02,B2B-CB7A0438,421.12,1,33,USD
SUP-LOC-01_B2B-CC1FE337,SUP-LOC-01,B2B-CC1FE337,61.48,3,447,USD
SUP-LOC-02_B2B-CC1FE337,SUP-LOC-02,B2B-CC1FE337,61.48,3,447,USD
SUP-LOC-01_B2B-CC49A08F,SUP-LOC-01,B2B-CC49A08F,43.46,5,213,USD
SUP-LOC-02_B2B-CC49A08F,SUP-LOC-02,B2B-CC49A08F,43.46,5,213,USD
SUP-NAT-01_B2B-CC49A08F,SUP-NAT-01,B2B-CC49A08F,45.92,5,213,USD
SUP-LOC-01_B2B-CC519FFA,SUP-LOC-01,B2B-CC519FFA,1.06,100,561,USD
SUP-LOC-02_B2B-CC519FFA,SUP-LOC-02,B2B-CC519FFA,1.06,100,561,USD
SUP-NAT-01_B2B-CC519FFA,SUP-NAT-01,B2B-CC519FFA,1.12,100,561,USD
SUP-LOC-01_B2B-CC76539F,SUP-LOC-01,B2B-CC76539F,100.7,2,72,USD
SUP-LOC-02_B2B-CC76539F,SUP-LOC-02,B2B-CC76539F,100.7,2,72,USD
SUP-LOC-01_B2B-CCD199FE,SUP-LOC-01,B2B-CCD199FE,25.44,8,201,USD
SUP-LOC-02_B2B-CCD199FE,SUP-LOC-02,B2B-CCD199FE,25.44,8,201,USD
SUP-NAT-01_B2B-CCD199FE,SUP-NAT-01,B2B-CCD199FE,26.88,8,201,USD
SUP-LOC-01_B2B-CCD2D11C,SUP-LOC-01,B2B-CCD2D11C,60.42,4,72,USD
SUP-LOC-02_B2B-CCD2D11C,SUP-LOC-02,B2B-CCD2D11C,60.42,4,72,USD
SUP-NAT-01_B2B-CCD2D11C,SUP-NAT-01,B2B-CCD2D11C,63.84,4,72,USD
SUP-NAT-01_B2B-CD0B01FF,SUP-NAT-01,B2B-CD0B01FF,473.76,1,51,USD
SUP-NAT-02_B2B-CD0B01FF,SUP-NAT-02,B2B-CD0B01FF,473.76,1,51,USD
SUP-LOC-01_B2B-CD43B18D,SUP-LOC-01,B2B-CD43B18D,26.5,8,189,USD
SUP-LOC-02_B2B-CD43B18D,SUP-LOC-02,B2B-CD43B18D,26.5,8,189,USD
SUP-NAT-01_B2B-CD43B18D,SUP-NAT-01,B2B-CD43B18D,28.0,8,189,USD
SUP-NAT-01_B2B-CEC2B232,SUP-NAT-01,B2B-CEC2B232,168.0,1,90,USD
SUP-NAT-02_B2B-CEC2B232,SUP-NAT-02,B2B-CEC2B232,168.0,1,90,USD
SUP-LOC-01_B2B-CF28396A,SUP-LOC-01,B2B-CF28396A,7.42,29,222,USD
SUP-LOC-02_B2B-CF28396A,SUP-LOC-02,B2B-CF28396A,7.42,29,222,USD
SUP-NAT-01_B2B-CF28396A,SUP-NAT-01,B2B-CF28396A,7.84,29,222,USD
SUP-LOC-01_B2B-CF4B88A6,SUP-LOC-01,B2B-CF4B88A6,74.2,3,114,USD
SUP-LOC-02_B2B-CF4B88A6,SUP-LOC-02,B2B-CF4B88A6,74.2,3,114,USD
SUP-NAT-01_B2B-CF4B88A6,SUP-NAT-01,B2B-CF4B88A6,78.4,3,114,USD
SUP-LOC-01_B2B-CF61F20F,SUP-LOC-01,B2B-CF61F20F,1101.34,1,30,USD
SUP-NAT-01_B2B-CF61F20F,SUP-NAT-01,B2B-CF61F20F,1163.68,1,30,USD
SUP-NAT-02_B2B-CF61F20F,SUP-NAT-02,B2B-CF61F20F,1163.68,1,30,USD
SUP-LOC-01_B2B-D055A9AB,SUP-LOC-01,B2B-D055A9AB,27.56,8,189,USD
SUP-LOC-02_B2B-D055A9AB,SUP-LOC-02,B2B-D055A9AB,27.56,8,189,USD
SUP-NAT-01_B2B-D055A9AB,SUP-NAT-01,B2B-D055A9AB,29.12,8,189,USD
SUP-LOC-01_B2B-D0EF5D71,SUP-LOC-01,B2B-D0EF5D71,55.12,4,78,USD
SUP-LOC-02_B2B-D0EF5D71,SUP-LOC-02,B2B-D0EF5D71,55.12,4,78,USD
SUP-LOC-01_B2B-D1087349,SUP-LOC-01,B2B-D1087349,2.12,100,501,USD
SUP-LOC-02_B2B-D1087349,SUP-LOC-02,B2B-D1087349,2.12,100,501,USD
SUP-NAT-01_B2B-D1087349,SUP-NAT-01,B2B-D1087349,2.24,100,501,USD
SUP-LOC-01_B2B-D12C9F98,SUP-LOC-01,B2B-D12C9F98,1131.55,1,18,USD
SUP-NAT-01_B2B-D12C9F98,SUP-NAT-01,B2B-D12C9F98,1195.6,1,18,USD
SUP-NAT-02_B2B-D12C9F98,SUP-NAT-02,B2B-D12C9F98,1195.6,1,18,USD
SUP-LOC-01_B2B-D18029A3,SUP-LOC-01,B2B-D18029A3,13.78,15,84,USD
SUP-LOC-02_B2B-D18029A3,SUP-LOC-02,B2B-D18029A3,13.78,15,84,USD
SUP-NAT-01_B2B-D18029A3,SUP-NAT-01,B2B-D18029A3,14.56,15,84,USD
SUP-LOC-01_B2B-D1AD51A6,SUP-LOC-01,B2B-D1AD51A6,129.32,2,45,USD
SUP-LOC-02_B2B-D1AD51A6,SUP-LOC-02,B2B-D1AD51A6,129.32,2,45,USD
SUP-LOC-01_B2B-D1AF9CF8,SUP-LOC-01,B2B-D1AF9CF8,12.19,17,180,USD
SUP-LOC-02_B2B-D1AF9CF8,SUP-LOC-02,B2B-D1AF9CF8,12.19,17,180,USD
SUP-NAT-01_B2B-D1AF9CF8,SUP-NAT-01,B2B-D1AF9CF8,12.88,17,180,USD
SUP-LOC-01_B2B-D1BE9D26,SUP-LOC-01,B2B-D1BE9D26,20.14,11,180,USD
SUP-LOC-02_B2B-D1BE9D26,SUP-LOC-02,B2B-D1BE9D26,20.14,11,180,USD
SUP-LOC-01_B2B-D21785AB,SUP-LOC-01,B2B-D21785AB,5.3,40,579,USD
SUP-LOC-02_B2B-D21785AB,SUP-LOC-02,B2B-D21785AB,5.3,40,579,USD
SUP-LOC-01_B2B-D238B5BE,SUP-LOC-01,B2B-D238B5BE,69.96,3,132,USD
SUP-LOC-02_B2B-D238B5BE,SUP-LOC-02,B2B-D238B5BE,69.96,3,132,USD
SUP-LOC-01_B2B-D263E999,SUP-LOC-01,B2B-D263E999,1227.48,1,24,USD
SUP-NAT-01_B2B-D263E999,SUP-NAT-01,B2B-D263E999,1296.96,1,24,USD
SUP-NAT-02_B2B-D263E999,SUP-NAT-02,B2B-D263E999,1296.96,1,24,USD
SUP-NAT-01_B2B-D354BF4F,SUP-NAT-01,B2B-D354BF4F,346.08,1,33,USD
SUP-NAT-02_B2B-D354BF4F,SUP-NAT-02,B2B-D354BF4F,346.08,1,33,USD
SUP-LOC-01_B2B-D3D18A57,SUP-LOC-01,B2B-D3D18A57,236.38,1,63,USD
SUP-NAT-01_B2B-D3D18A57,SUP-NAT-01,B2B-D3D18A57,249.76,1,63,USD
SUP-NAT-02_B2B-D3D18A57,SUP-NAT-02,B2B-D3D18A57,249.76,1,63,USD
SUP-LOC-01_B2B-D3E8A6C2,SUP-LOC-01,B2B-D3E8A6C2,1.06,100,564,USD
